Obs_Numb,Date_Time,AirTemp_C,WaterTemp_C
1,5/29/2022 12:00,18.02,16.17
2,5/29/2022 12:10,18.02,16.51
3,5/29/2022 12:20,17.97,16.9
4,5/29/2022 12:30,18.02,17.29
5,5/29/2022 12:40,18.02,17.76
6,5/29/2022 12:50,18.02,18.19
7,5/29/2022 13:00,18.02,18.66
8,5/29/2022 13:10,18.02,19.22
9,5/29/2022 13:20,18.02,19.77
10,5/29/2022 13:30,17.97,20.25
11,5/29/2022 13:40,18.02,20.85
12,5/29/2022 13:50,18.02,21.4
13,5/29/2022 14:00,17.97,22.01
14,5/29/2022 14:10,18.06,22.61
15,5/29/2022 14:20,18.06,23.21
16,5/29/2022 14:30,18.1,23.76
17,5/29/2022 14:40,18.06,24.28
18,5/29/2022 14:50,18.1,24.79
19,5/29/2022 15:00,18.1,25.27
20,5/29/2022 15:10,18.1,25.61
21,5/29/2022 15:20,18.14,25.99
22,5/29/2022 15:30,18.1,26.3
23,5/29/2022 15:40,18.1,26.55
24,5/29/2022 15:50,18.14,26.85
25,5/29/2022 16:00,18.14,27.02
26,5/29/2022 16:10,18.14,27.11
27,5/29/2022 16:20,18.19,27.24
28,5/29/2022 16:30,18.23,27.24
29,5/29/2022 16:40,18.19,27.24
30,5/29/2022 16:50,18.19,27.2
31,5/29/2022 17:00,18.19,27.15
32,5/29/2022 17:10,18.19,27.07
33,5/29/2022 17:20,18.23,26.98
34,5/29/2022 17:30,18.23,26.85
35,5/29/2022 17:40,18.27,26.72
36,5/29/2022 17:50,18.23,26.6
37,5/29/2022 18:00,18.27,26.47
38,5/29/2022 18:10,18.27,26.3
39,5/29/2022 18:20,18.27,26.17
40,5/29/2022 18:30,18.27,25.99
41,5/29/2022 18:40,18.27,25.82
42,5/29/2022 18:50,18.23,25.61
43,5/29/2022 19:00,18.23,25.48
44,5/29/2022 19:10,18.23,25.31
45,5/29/2022 19:20,18.19,25.22
46,5/29/2022 19:30,18.23,25.18
47,5/29/2022 19:40,18.23,25.09
48,5/29/2022 19:50,18.19,25.01
49,5/29/2022 20:00,18.14,24.92
50,5/29/2022 20:10,18.14,24.79
51,5/29/2022 20:20,18.14,24.71
52,5/29/2022 20:30,18.1,24.58
53,5/29/2022 20:40,18.06,24.36
54,5/29/2022 20:50,18.02,24.19
55,5/29/2022 21:00,18.02,23.94
56,5/29/2022 21:10,18.02,23.81
57,5/29/2022 21:20,18.02,23.55
58,5/29/2022 21:30,17.97,23.25
59,5/29/2022 21:40,17.89,23.08
60,5/29/2022 21:50,17.84,22.78
61,5/29/2022 22:00,17.89,22.52
62,5/29/2022 22:10,17.89,22.26
63,5/29/2022 22:20,17.89,21.96
64,5/29/2022 22:30,17.8,21.7
65,5/29/2022 22:40,17.8,21.4
66,5/29/2022 22:50,17.8,21.15
67,5/29/2022 23:00,17.76,20.85
68,5/29/2022 23:10,17.76,20.59
69,5/29/2022 23:20,17.72,20.33
70,5/29/2022 23:30,17.67,20.12
71,5/29/2022 23:40,17.72,19.82
72,5/29/2022 23:50,17.67,19.6
73,5/30/2022 0:00,17.63,19.35
74,5/30/2022 0:10,17.67,19.09
75,5/30/2022 0:20,17.59,18.83
76,5/30/2022 0:30,17.59,18.66
77,5/30/2022 0:40,17.59,18.44
78,5/30/2022 0:50,17.59,18.23
79,5/30/2022 1:00,17.59,18.02
80,5/30/2022 1:10,17.59,17.84
81,5/30/2022 1:20,17.59,17.63
82,5/30/2022 1:30,17.59,17.5
83,5/30/2022 1:40,17.59,17.29
84,5/30/2022 1:50,17.59,17.16
85,5/30/2022 2:00,17.59,16.94
86,5/30/2022 2:10,17.59,16.77
87,5/30/2022 2:20,17.59,16.6
88,5/30/2022 2:30,17.59,16.47
89,5/30/2022 2:40,17.63,16.34
90,5/30/2022 2:50,17.63,16.21
91,5/30/2022 3:00,17.63,16.08
92,5/30/2022 3:10,17.63,15.91
93,5/30/2022 3:20,17.63,15.83
94,5/30/2022 3:30,17.63,15.66
95,5/30/2022 3:40,17.63,15.57
96,5/30/2022 3:50,17.63,15.4
97,5/30/2022 4:00,17.67,15.31
98,5/30/2022 4:10,17.67,15.14
99,5/30/2022 4:20,17.63,15.1
100,5/30/2022 4:30,17.67,14.97
101,5/30/2022 4:40,17.67,14.8
102,5/30/2022 4:50,17.67,14.67
103,5/30/2022 5:00,17.67,14.58
104,5/30/2022 5:10,17.67,14.45
105,5/30/2022 5:20,17.67,14.41
106,5/30/2022 5:30,17.67,14.33
107,5/30/2022 5:40,17.67,14.2
108,5/30/2022 5:50,17.63,14.07
109,5/30/2022 6:00,17.63,13.98
110,5/30/2022 6:10,17.67,13.9
111,5/30/2022 6:20,17.63,13.85
112,5/30/2022 6:30,17.63,13.77
113,5/30/2022 6:40,17.63,13.77
114,5/30/2022 6:50,17.63,13.68
115,5/30/2022 7:00,17.63,13.77
116,5/30/2022 7:10,17.63,13.85
117,5/30/2022 7:20,17.67,14.07
118,5/30/2022 7:30,17.72,14.2
119,5/30/2022 7:40,17.72,14.45
120,5/30/2022 7:50,17.72,14.58
121,5/30/2022 8:00,17.76,14.63
122,5/30/2022 8:10,17.72,14.97
123,5/30/2022 8:20,17.84,15.44
124,5/30/2022 8:30,17.84,15.83
125,5/30/2022 8:40,17.84,15.91
126,5/30/2022 8:50,17.89,16.08
127,5/30/2022 9:00,17.89,16.39
128,5/30/2022 9:10,17.89,16.9
129,5/30/2022 9:20,17.93,17.2
130,5/30/2022 9:30,17.89,17.03
131,5/30/2022 9:40,17.93,16.39
132,5/30/2022 9:50,17.93,15.96
133,5/30/2022 10:00,17.97,16
134,5/30/2022 10:10,17.97,16.21
135,5/30/2022 10:20,17.97,16.64
136,5/30/2022 10:30,17.93,17.11
137,5/30/2022 10:40,17.97,17.67
138,5/30/2022 10:50,17.97,18.27
139,5/30/2022 11:00,17.93,18.83
140,5/30/2022 11:10,17.97,19.35
141,5/30/2022 11:20,17.97,19.95
142,5/30/2022 11:30,17.97,20.55
143,5/30/2022 11:40,17.93,21.1
144,5/30/2022 11:50,17.97,21.66
145,5/30/2022 12:00,18.02,22.13
146,5/30/2022 12:10,17.97,22.69
147,5/30/2022 12:20,17.97,23.03
148,5/30/2022 12:30,18.06,23.34
149,5/30/2022 12:40,18.06,23.64
150,5/30/2022 12:50,18.14,23.89
151,5/30/2022 13:00,18.19,24.11
152,5/30/2022 13:10,18.23,24.41
153,5/30/2022 13:20,17.97,24.58
154,5/30/2022 13:30,18.7,24.75
155,5/30/2022 13:40,20.2,24.88
156,5/30/2022 13:50,21.75,24.97
157,5/30/2022 14:00,23.08,25.01
158,5/30/2022 14:10,24.06,24.97
159,5/30/2022 14:20,24.92,25.01
160,5/30/2022 14:30,25.52,25.05
161,5/30/2022 14:40,25.95,25.09
162,5/30/2022 14:50,26.25,25.05
163,5/30/2022 15:00,26.47,25.09
164,5/30/2022 15:10,26.55,25.01
165,5/30/2022 15:20,26.64,24.97
166,5/30/2022 15:30,26.64,24.92
167,5/30/2022 15:40,26.64,24.88
168,5/30/2022 15:50,26.55,24.75
169,5/30/2022 16:00,25.99,24.66
170,5/30/2022 16:10,24.36,24.45
171,5/30/2022 16:20,17.63,23.16
172,5/30/2022 16:30,16.47,21.02
173,5/30/2022 16:40,15.18,19.65
174,5/30/2022 16:50,15.14,18.96
175,5/30/2022 17:00,15.61,18.7
176,5/30/2022 17:10,16.21,18.66
177,5/30/2022 17:20,16.9,18.92
178,5/30/2022 17:30,17.63,19.26
179,5/30/2022 17:40,18.27,19.82
180,5/30/2022 17:50,18.79,20.42
181,5/30/2022 18:00,19.3,20.98
182,5/30/2022 18:10,19.69,21.58
183,5/30/2022 18:20,20.07,22.18
184,5/30/2022 18:30,20.37,22.65
185,5/30/2022 18:40,20.59,23.03
186,5/30/2022 18:50,20.72,23.46
187,5/30/2022 19:00,20.89,23.68
188,5/30/2022 19:10,20.93,23.94
189,5/30/2022 19:20,20.93,24.02
190,5/30/2022 19:30,20.93,24.15
191,5/30/2022 19:40,20.85,24.11
192,5/30/2022 19:50,20.76,24.02
193,5/30/2022 20:00,20.55,23.89
194,5/30/2022 20:10,20.25,23.76
195,5/30/2022 20:20,19.65,23.42
196,5/30/2022 20:30,18.96,23.03
197,5/30/2022 20:40,18.23,22.52
198,5/30/2022 20:50,17.54,21.96
199,5/30/2022 21:00,16.9,21.32
200,5/30/2022 21:10,16.34,20.72
201,5/30/2022 21:20,15.74,20.07
202,5/30/2022 21:30,15.23,19.43
203,5/30/2022 21:40,14.8,18.87
204,5/30/2022 21:50,14.41,18.27
205,5/30/2022 22:00,13.98,17.72
206,5/30/2022 22:10,13.64,17.16
207,5/30/2022 22:20,13.34,16.64
208,5/30/2022 22:30,13.04,16.26
209,5/30/2022 22:40,12.78,15.78
210,5/30/2022 22:50,12.52,15.36
211,5/30/2022 23:00,12.31,15.01
212,5/30/2022 23:10,12.14,14.67
213,5/30/2022 23:20,11.92,14.33
214,5/30/2022 23:30,11.71,13.98
215,5/30/2022 23:40,11.58,13.73
216,5/30/2022 23:50,11.37,13.43
217,5/31/2022 0:00,11.24,13.17
218,5/31/2022 0:10,11.07,12.91
219,5/31/2022 0:20,10.98,12.7
220,5/31/2022 0:30,10.85,12.44
221,5/31/2022 0:40,10.77,12.18
222,5/31/2022 0:50,10.64,12.05
223,5/31/2022 1:00,10.55,11.84
224,5/31/2022 1:10,10.42,11.67
225,5/31/2022 1:20,10.38,11.54
226,5/31/2022 1:30,10.29,11.37
227,5/31/2022 1:40,10.25,11.24
228,5/31/2022 1:50,10.16,11.07
229,5/31/2022 2:00,10.08,10.94
230,5/31/2022 2:10,10.04,10.85
231,5/31/2022 2:20,9.99,10.77
232,5/31/2022 2:30,9.95,10.59
233,5/31/2022 2:40,9.86,10.51
234,5/31/2022 2:50,9.82,10.42
235,5/31/2022 3:00,9.78,10.34
236,5/31/2022 3:10,9.78,10.21
237,5/31/2022 3:20,9.78,10.16
238,5/31/2022 3:30,9.69,10.04
239,5/31/2022 3:40,9.65,9.99
240,5/31/2022 3:50,9.65,9.91
241,5/31/2022 4:00,9.61,9.91
242,5/31/2022 4:10,9.61,9.78
243,5/31/2022 4:20,9.56,9.78
244,5/31/2022 4:30,9.52,9.69
245,5/31/2022 4:40,9.48,9.65
246,5/31/2022 4:50,9.39,9.52
247,5/31/2022 5:00,9.35,9.48
248,5/31/2022 5:10,9.26,9.39
249,5/31/2022 5:20,9.26,9.35
250,5/31/2022 5:30,9.18,9.22
251,5/31/2022 5:40,9.09,9.22
252,5/31/2022 5:50,9.14,9.14
253,5/31/2022 6:00,9.31,9.18
254,5/31/2022 6:10,9.65,9.48
255,5/31/2022 6:20,10.08,9.86
256,5/31/2022 6:30,10.29,10.38
257,5/31/2022 6:40,10.46,10.85
258,5/31/2022 6:50,10.59,11.07
259,5/31/2022 7:00,10.72,11.32
260,5/31/2022 7:10,10.94,11.92
261,5/31/2022 7:20,11.19,13.34
262,5/31/2022 7:30,11.75,13.64
263,5/31/2022 7:40,13.43,13.9
264,5/31/2022 7:50,15.61,14.11
265,5/31/2022 8:00,15.87,14.5
266,5/31/2022 8:10,15.61,14.58
267,5/31/2022 8:20,15.1,14.28
268,5/31/2022 8:30,14.54,13.81
269,5/31/2022 8:40,13.77,13.51
270,5/31/2022 8:50,13.21,20.2
271,5/31/2022 9:00,12.61,24.11
272,5/31/2022 9:10,12.61,25.27
273,5/31/2022 9:20,12.78,26.9
274,5/31/2022 9:30,13.12,27.67
275,5/31/2022 9:40,13.64,28.74
276,5/31/2022 9:50,13.85,28.31
277,5/31/2022 10:00,14.15,28.61
278,5/31/2022 10:10,14.5,29.38
279,5/31/2022 10:20,13.94,25.39
280,5/31/2022 10:30,13.47,24.41
281,5/31/2022 10:40,13.64,24.32
282,5/31/2022 10:50,13.94,24.84
283,5/31/2022 11:00,13.98,24.92
284,5/31/2022 11:10,14.03,25.09
285,5/31/2022 11:20,13.98,22.18
286,5/31/2022 11:30,13.47,19.65
287,5/31/2022 11:40,12.82,18.19
288,5/31/2022 11:50,12.7,17.59
289,5/31/2022 12:00,12.65,17.2
290,5/31/2022 12:10,12.57,16.86
291,5/31/2022 12:20,12.57,16.77
292,5/31/2022 12:30,12.48,16.73
293,5/31/2022 12:40,12.44,16.64
294,5/31/2022 12:50,12.44,16.64
295,5/31/2022 13:00,12.52,16.51
296,5/31/2022 13:10,12.74,16.56
297,5/31/2022 13:20,12.82,16.9
298,5/31/2022 13:30,12.95,17.24
299,5/31/2022 13:40,13.04,17.63
300,5/31/2022 13:50,13.25,17.54
301,5/31/2022 14:00,13.38,17.37
302,5/31/2022 14:10,13.6,17.84
303,5/31/2022 14:20,13.64,18.1
304,5/31/2022 14:30,13.38,18.53
305,5/31/2022 14:40,13.04,18.87
306,5/31/2022 14:50,12.91,19.17
307,5/31/2022 15:00,13.04,18.36
308,5/31/2022 15:10,13.12,18.02
309,5/31/2022 15:20,12.87,17.84
310,5/31/2022 15:30,12.87,17.76
311,5/31/2022 15:40,13.04,17.76
312,5/31/2022 15:50,13.04,18.19
313,5/31/2022 16:00,12.95,18.02
314,5/31/2022 16:10,12.87,17.97
315,5/31/2022 16:20,12.95,17.97
316,5/31/2022 16:30,13.17,17.93
317,5/31/2022 16:40,13.17,17.93
318,5/31/2022 16:50,13.08,17.76
319,5/31/2022 17:00,13.04,17.8
320,5/31/2022 17:10,13.12,17.89
321,5/31/2022 17:20,13.08,17.93
322,5/31/2022 17:30,13.04,18.1
323,5/31/2022 17:40,13.08,17.97
324,5/31/2022 17:50,13.04,17.8
325,5/31/2022 18:00,13.21,18.1
326,5/31/2022 18:10,13.17,18.32
327,5/31/2022 18:20,13.21,17.76
328,5/31/2022 18:30,13.08,17.63
329,5/31/2022 18:40,13.08,17.5
330,5/31/2022 18:50,13.12,17.37
331,5/31/2022 19:00,13.08,17.33
332,5/31/2022 19:10,13.12,17.33
333,5/31/2022 19:20,12.91,17.33
334,5/31/2022 19:30,12.82,17.24
335,5/31/2022 19:40,12.65,17.2
336,5/31/2022 19:50,12.65,16.77
337,5/31/2022 20:00,12.4,16.56
338,5/31/2022 20:10,12.27,16.56
339,5/31/2022 20:20,12.1,16.51
340,5/31/2022 20:30,11.92,16.51
341,5/31/2022 20:40,11.84,16.39
342,5/31/2022 20:50,11.79,16.17
343,5/31/2022 21:00,11.75,16.04
344,5/31/2022 21:10,11.71,16.08
345,5/31/2022 21:20,11.62,16.3
346,5/31/2022 21:30,11.75,16.39
347,5/31/2022 21:40,11.79,16.56
348,5/31/2022 21:50,11.75,16.86
349,5/31/2022 22:00,11.71,16.99
350,5/31/2022 22:10,11.71,17.11
351,5/31/2022 22:20,11.49,16.6
352,5/31/2022 22:30,11.45,15.78
353,5/31/2022 22:40,11.41,15.23
354,5/31/2022 22:50,11.37,14.8
355,5/31/2022 23:00,11.41,14.8
356,5/31/2022 23:10,11.28,14.54
357,5/31/2022 23:20,11.24,14.37
358,5/31/2022 23:30,11.24,14.2
359,5/31/2022 23:40,11.28,14.07
360,5/31/2022 23:50,11.32,14.07
361,6/1/2022 0:00,11.28,14.11
362,6/1/2022 0:10,11.28,14.11
363,6/1/2022 0:20,11.24,14.15
364,6/1/2022 0:30,11.15,14.11
365,6/1/2022 0:40,11.19,14.2
366,6/1/2022 0:50,11.07,14.11
367,6/1/2022 1:00,10.98,14.11
368,6/1/2022 1:10,10.94,14.03
369,6/1/2022 1:20,10.94,13.98
370,6/1/2022 1:30,10.89,14.07
371,6/1/2022 1:40,10.81,14.2
372,6/1/2022 1:50,10.85,14.33
373,6/1/2022 2:00,10.68,14.5
374,6/1/2022 2:10,10.77,14.71
375,6/1/2022 2:20,10.77,14.93
376,6/1/2022 2:30,10.64,15.06
377,6/1/2022 2:40,10.64,15.06
378,6/1/2022 2:50,10.64,15.14
379,6/1/2022 3:00,10.68,15.14
380,6/1/2022 3:10,10.64,15.06
381,6/1/2022 3:20,10.51,15.01
382,6/1/2022 3:30,10.38,15.06
383,6/1/2022 3:40,10.25,15.1
384,6/1/2022 3:50,10.21,15.1
385,6/1/2022 4:00,10.38,15.14
386,6/1/2022 4:10,10.34,15.14
387,6/1/2022 4:20,10.34,15.14
388,6/1/2022 4:30,10.21,15.14
389,6/1/2022 4:40,10.21,15.18
390,6/1/2022 4:50,10.29,15.23
391,6/1/2022 5:00,10.25,15.36
392,6/1/2022 5:10,10.12,15.57
393,6/1/2022 5:20,10.16,15.44
394,6/1/2022 5:30,10.21,15.1
395,6/1/2022 5:40,10.16,15.1
396,6/1/2022 5:50,10.16,15.01
397,6/1/2022 6:00,10.04,14.84
398,6/1/2022 6:10,10.08,14.37
399,6/1/2022 6:20,10.08,13.98
400,6/1/2022 6:30,10.16,13.51
401,6/1/2022 6:40,10.25,13.17
402,6/1/2022 6:50,10.42,13.12
403,6/1/2022 7:00,10.51,12.87
404,6/1/2022 7:10,10.55,12.74
405,6/1/2022 7:20,10.38,12.61
406,6/1/2022 7:30,10.25,13.3
407,6/1/2022 7:40,10.34,14.58
408,6/1/2022 7:50,10.51,15.96
409,6/1/2022 8:00,10.64,17.5
410,6/1/2022 8:10,10.89,20.16
411,6/1/2022 8:20,11.02,21.02
412,6/1/2022 8:30,11.24,22.22
413,6/1/2022 8:40,11.84,23.64
414,6/1/2022 8:50,12.4,24.24
415,6/1/2022 9:00,12.91,25.82
416,6/1/2022 9:10,13.25,26.64
417,6/1/2022 9:20,13.51,28.1
418,6/1/2022 9:30,13.81,31.31
419,6/1/2022 9:40,14.2,32.04
420,6/1/2022 9:50,14.45,28.91
421,6/1/2022 10:00,14.54,27.2
422,6/1/2022 10:10,14.54,27.15
423,6/1/2022 10:20,14.63,26.94
424,6/1/2022 10:30,14.15,25.22
425,6/1/2022 10:40,12.87,23.25
426,6/1/2022 10:50,13.08,23.21
427,6/1/2022 11:00,13.12,23.46
428,6/1/2022 11:10,13.55,24.92
429,6/1/2022 11:20,14.24,25.27
430,6/1/2022 11:30,13.12,24.02
431,6/1/2022 11:40,13.38,25.48
432,6/1/2022 11:50,13.9,23.59
433,6/1/2022 12:00,13.68,20.72
434,6/1/2022 12:10,13.47,19.26
435,6/1/2022 12:20,13.38,18.83
436,6/1/2022 12:30,13.43,18.49
437,6/1/2022 12:40,13.3,18.1
438,6/1/2022 12:50,13,17.89
439,6/1/2022 13:00,13.3,17.84
440,6/1/2022 13:10,12.95,17.67
441,6/1/2022 13:20,13,17.59
442,6/1/2022 13:30,12.74,17.54
443,6/1/2022 13:40,12.7,17.46
444,6/1/2022 13:50,12.48,17.37
445,6/1/2022 14:00,12.48,17.37
446,6/1/2022 14:10,12.57,17.33
447,6/1/2022 14:20,12.7,17.5
448,6/1/2022 14:30,12.82,17.72
449,6/1/2022 14:40,12.91,18.02
450,6/1/2022 14:50,13.17,18.14
451,6/1/2022 15:00,13.12,18.32
452,6/1/2022 15:10,13.17,18.1
453,6/1/2022 15:20,13.12,18.14
454,6/1/2022 15:30,13.21,18.14
455,6/1/2022 15:40,13.38,18.1
456,6/1/2022 15:50,13.34,18.14
457,6/1/2022 16:00,13.3,18.27
458,6/1/2022 16:10,13.21,18.27
459,6/1/2022 16:20,13.17,18.62
460,6/1/2022 16:30,13.17,18.66
461,6/1/2022 16:40,13.12,18.7
462,6/1/2022 16:50,13.34,18.62
463,6/1/2022 17:00,13.38,18.62
464,6/1/2022 17:10,13.51,18.96
465,6/1/2022 17:20,13.34,19.43
466,6/1/2022 17:30,13.34,20.12
467,6/1/2022 17:40,13.43,20.42
468,6/1/2022 17:50,13.43,20.72
469,6/1/2022 18:00,13.38,21.75
470,6/1/2022 18:10,13.21,22.48
471,6/1/2022 18:20,13.17,22.78
472,6/1/2022 18:30,13.04,22.35
473,6/1/2022 18:40,12.95,21.62
474,6/1/2022 18:50,12.61,21.06
475,6/1/2022 19:00,12.52,20.55
476,6/1/2022 19:10,12.57,20.25
477,6/1/2022 19:20,12.65,19.95
478,6/1/2022 19:30,12.35,19.65
479,6/1/2022 19:40,12.18,19.3
480,6/1/2022 19:50,12.35,18.96
481,6/1/2022 20:00,12.18,18.7
482,6/1/2022 20:10,12.1,18.27
483,6/1/2022 20:20,11.92,17.97
484,6/1/2022 20:30,11.97,17.67
485,6/1/2022 20:40,11.75,17.37
486,6/1/2022 20:50,11.92,17.37
487,6/1/2022 21:00,11.84,17.41
488,6/1/2022 21:10,11.79,17.46
489,6/1/2022 21:20,11.79,17.46
490,6/1/2022 21:30,11.75,17.5
491,6/1/2022 21:40,11.71,17.5
492,6/1/2022 21:50,11.67,17.54
493,6/1/2022 22:00,11.75,17.41
494,6/1/2022 22:10,11.67,17.54
495,6/1/2022 22:20,11.71,17.67
496,6/1/2022 22:30,11.75,17.33
497,6/1/2022 22:40,11.71,17.03
498,6/1/2022 22:50,11.62,17.29
499,6/1/2022 23:00,11.71,17.8
500,6/1/2022 23:10,11.67,17.46
501,6/1/2022 23:20,11.71,17.24
502,6/1/2022 23:30,11.75,17.03
503,6/1/2022 23:40,11.92,16.69
504,6/1/2022 23:50,11.92,16.51
505,6/2/2022 0:00,11.79,16.26
506,6/2/2022 0:10,11.75,15.96
507,6/2/2022 0:20,11.84,16
508,6/2/2022 0:30,11.75,15.87
509,6/2/2022 0:40,11.79,15.74
510,6/2/2022 0:50,11.92,15.7
511,6/2/2022 1:00,11.75,15.66
512,6/2/2022 1:10,11.62,15.66
513,6/2/2022 1:20,11.79,15.61
514,6/2/2022 1:30,11.71,15.61
515,6/2/2022 1:40,11.75,15.7
516,6/2/2022 1:50,11.71,15.87
517,6/2/2022 2:00,11.75,15.91
518,6/2/2022 2:10,11.67,15.91
519,6/2/2022 2:20,11.45,15.96
520,6/2/2022 2:30,11.32,15.91
521,6/2/2022 2:40,11.11,15.96
522,6/2/2022 2:50,10.98,15.91
523,6/2/2022 3:00,10.98,15.7
524,6/2/2022 3:10,10.81,15.48
525,6/2/2022 3:20,10.81,15.4
526,6/2/2022 3:30,10.55,15.36
527,6/2/2022 3:40,10.55,15.31
528,6/2/2022 3:50,10.55,15.31
529,6/2/2022 4:00,10.42,15.36
530,6/2/2022 4:10,10.42,15.4
531,6/2/2022 4:20,10.38,15.4
532,6/2/2022 4:30,10.21,15.4
533,6/2/2022 4:40,10.12,15.48
534,6/2/2022 4:50,10.21,15.66
535,6/2/2022 5:00,10.16,15.87
536,6/2/2022 5:10,10.16,16.17
537,6/2/2022 5:20,9.95,16.94
538,6/2/2022 5:30,9.99,17.41
539,6/2/2022 5:40,9.95,17.16
540,6/2/2022 5:50,9.95,16.43
541,6/2/2022 6:00,9.78,16.08
542,6/2/2022 6:10,9.69,15.87
543,6/2/2022 6:20,9.61,15.48
544,6/2/2022 6:30,9.48,15.36
545,6/2/2022 6:40,9.39,15.23
546,6/2/2022 6:50,9.44,15.01
547,6/2/2022 7:00,9.52,14.45
548,6/2/2022 7:10,9.39,14.2
549,6/2/2022 7:20,9.18,14.03
550,6/2/2022 7:30,9.26,13.94
551,6/2/2022 7:40,9.26,12.1
552,6/2/2022 7:50,9.48,11.97
553,6/2/2022 8:00,9.52,11.75
554,6/2/2022 8:10,9.44,11.41
555,6/2/2022 8:20,9.35,11.49
556,6/2/2022 8:30,9.48,11.58
557,6/2/2022 8:40,9.74,11.79
558,6/2/2022 8:50,9.56,12.01
559,6/2/2022 9:00,9.65,12.61
560,6/2/2022 9:10,9.86,12.78
561,6/2/2022 9:20,9.91,12.82
562,6/2/2022 9:30,10.04,13
563,6/2/2022 9:40,10.12,13.47
564,6/2/2022 9:50,10.04,13.04
565,6/2/2022 10:00,10.08,13.08
566,6/2/2022 10:10,10.21,14.28
567,6/2/2022 10:20,10.38,15.61
568,6/2/2022 10:30,10.42,14.54
569,6/2/2022 10:40,10.46,15.44
570,6/2/2022 10:50,10.81,15.66
571,6/2/2022 11:00,10.85,16.13
572,6/2/2022 11:10,11.19,17.07
573,6/2/2022 11:20,11.28,17.2
574,6/2/2022 11:30,11.49,17.72
575,6/2/2022 11:40,11.62,18.57
576,6/2/2022 11:50,11.75,18.7
577,6/2/2022 12:00,11.97,20.16
578,6/2/2022 12:10,12.31,20.37
579,6/2/2022 12:20,12.1,18.96
580,6/2/2022 12:30,12.27,18.06
581,6/2/2022 12:40,12.31,17.37
582,6/2/2022 12:50,12.22,17.11
583,6/2/2022 13:00,12.31,16.77
584,6/2/2022 13:10,12.22,16.73
585,6/2/2022 13:20,12.31,16.6
586,6/2/2022 13:30,12.48,16.64
587,6/2/2022 13:40,12.44,16.69
588,6/2/2022 13:50,12.52,16.6
589,6/2/2022 14:00,12.65,16.64
590,6/2/2022 14:10,12.74,16.64
591,6/2/2022 14:20,12.91,16.6
592,6/2/2022 14:30,13.12,16.94
593,6/2/2022 14:40,13.12,17.29
594,6/2/2022 14:50,13.3,17.11
595,6/2/2022 15:00,13.38,17.03
596,6/2/2022 15:10,13.17,17.03
597,6/2/2022 15:20,13.21,17.2
598,6/2/2022 15:30,13.38,17.33
599,6/2/2022 15:40,13.38,17.33
600,6/2/2022 15:50,13.6,17.5
601,6/2/2022 16:00,13.77,17.63
602,6/2/2022 16:10,13.64,18.19
603,6/2/2022 16:20,13.77,18.19
604,6/2/2022 16:30,13.6,18.19
605,6/2/2022 16:40,13.6,18.23
606,6/2/2022 16:50,13.51,18.79
607,6/2/2022 17:00,13.68,18.49
608,6/2/2022 17:10,13.6,18.27
609,6/2/2022 17:20,13.47,18.14
610,6/2/2022 17:30,13.47,18.23
611,6/2/2022 17:40,13.43,18.44
612,6/2/2022 17:50,13.47,18.62
613,6/2/2022 18:00,13.43,18.79
614,6/2/2022 18:10,13.47,18.87
615,6/2/2022 18:20,13.55,19.05
616,6/2/2022 18:30,13.68,19.13
617,6/2/2022 18:40,13.73,19.17
618,6/2/2022 18:50,13.6,19
619,6/2/2022 19:00,13.51,18.96
620,6/2/2022 19:10,13.51,18.83
621,6/2/2022 19:20,13.38,18.7
622,6/2/2022 19:30,13.34,18.66
623,6/2/2022 19:40,13.3,18.53
624,6/2/2022 19:50,12.87,18.27
625,6/2/2022 20:00,12.48,18.1
626,6/2/2022 20:10,12.48,17.76
627,6/2/2022 20:20,12.22,17.67
628,6/2/2022 20:30,12.05,17.59
629,6/2/2022 20:40,12.22,17.46
630,6/2/2022 20:50,12.14,17.37
631,6/2/2022 21:00,12.01,17.46
632,6/2/2022 21:10,12.01,17.5
633,6/2/2022 21:20,11.92,17.37
634,6/2/2022 21:30,11.92,17.2
635,6/2/2022 21:40,11.88,16.9
636,6/2/2022 21:50,11.88,16.73
637,6/2/2022 22:00,11.84,16.64
638,6/2/2022 22:10,11.75,16.43
639,6/2/2022 22:20,11.71,16.39
640,6/2/2022 22:30,11.88,16.39
641,6/2/2022 22:40,12.01,16.17
642,6/2/2022 22:50,11.88,16.34
643,6/2/2022 23:00,11.75,16.08
644,6/2/2022 23:10,11.71,15.83
645,6/2/2022 23:20,11.71,15.7
646,6/2/2022 23:30,11.79,15.7
647,6/2/2022 23:40,11.67,15.74
648,6/2/2022 23:50,11.71,15.87
649,6/3/2022 0:00,11.62,15.91
650,6/3/2022 0:10,11.54,16
651,6/3/2022 0:20,11.67,16.04
652,6/3/2022 0:30,11.88,16.04
653,6/3/2022 0:40,12.01,16.04
654,6/3/2022 0:50,12.31,15.83
655,6/3/2022 1:00,12.52,15.7
656,6/3/2022 1:10,12.52,15.53
657,6/3/2022 1:20,12.44,15.44
658,6/3/2022 1:30,12.31,15.4
659,6/3/2022 1:40,12.27,15.31
660,6/3/2022 1:50,12.14,15.27
661,6/3/2022 2:00,12.1,15.18
662,6/3/2022 2:10,12.14,15.31
663,6/3/2022 2:20,12.14,15.31
664,6/3/2022 2:30,12.14,15.27
665,6/3/2022 2:40,12.22,15.36
