Obs_Numb,Date_Time,AirTemp_C,WaterTemp_C
1,5/29/2022 12:00,18.74,16.3
2,5/29/2022 12:10,19.47,16.6
3,5/29/2022 12:20,20.29,16.99
4,5/29/2022 12:30,21.1,17.46
5,5/29/2022 12:40,21.92,17.93
6,5/29/2022 12:50,22.73,18.44
7,5/29/2022 13:00,23.51,18.92
8,5/29/2022 13:10,24.32,19.47
9,5/29/2022 13:20,25.05,19.99
10,5/29/2022 13:30,25.82,20.63
11,5/29/2022 13:40,26.6,21.23
12,5/29/2022 13:50,27.24,21.83
13,5/29/2022 14:00,27.97,22.43
14,5/29/2022 14:10,28.57,23.03
15,5/29/2022 14:20,29.13,23.64
16,5/29/2022 14:30,29.68,24.24
17,5/29/2022 14:40,30.03,24.75
18,5/29/2022 14:50,30.41,25.27
19,5/29/2022 15:00,30.71,25.69
20,5/29/2022 15:10,30.84,26.12
21,5/29/2022 15:20,30.97,26.42
22,5/29/2022 15:30,31.06,26.77
23,5/29/2022 15:40,31.01,26.98
24,5/29/2022 15:50,30.89,27.2
25,5/29/2022 16:00,30.8,27.32
26,5/29/2022 16:10,30.54,27.41
27,5/29/2022 16:20,30.37,27.45
28,5/29/2022 16:30,30.11,27.5
29,5/29/2022 16:40,29.86,27.41
30,5/29/2022 16:50,29.56,27.37
31,5/29/2022 17:00,29.26,27.28
32,5/29/2022 17:10,29,27.15
33,5/29/2022 17:20,28.74,27.07
34,5/29/2022 17:30,28.48,26.9
35,5/29/2022 17:40,28.14,26.77
36,5/29/2022 17:50,27.93,26.6
37,5/29/2022 18:00,27.58,26.42
38,5/29/2022 18:10,27.32,26.3
39,5/29/2022 18:20,27.02,26.08
40,5/29/2022 18:30,26.72,25.91
41,5/29/2022 18:40,26.51,25.74
42,5/29/2022 18:50,26.25,25.52
43,5/29/2022 19:00,26.12,25.31
44,5/29/2022 19:10,25.99,25.22
45,5/29/2022 19:20,25.95,25.14
46,5/29/2022 19:30,25.91,25.05
47,5/29/2022 19:40,25.87,25.01
48,5/29/2022 19:50,25.82,24.88
49,5/29/2022 20:00,25.61,24.84
50,5/29/2022 20:10,25.44,24.71
51,5/29/2022 20:20,25.18,24.58
52,5/29/2022 20:30,24.92,24.41
53,5/29/2022 20:40,24.66,24.24
54,5/29/2022 20:50,24.36,24.02
55,5/29/2022 21:00,24.02,23.81
56,5/29/2022 21:10,23.68,23.59
57,5/29/2022 21:20,23.34,23.34
58,5/29/2022 21:30,23.03,23.08
59,5/29/2022 21:40,22.69,22.78
60,5/29/2022 21:50,22.35,22.48
61,5/29/2022 22:00,22.01,22.22
62,5/29/2022 22:10,21.66,21.92
63,5/29/2022 22:20,21.36,21.62
64,5/29/2022 22:30,21.02,21.36
65,5/29/2022 22:40,20.72,21.06
66,5/29/2022 22:50,20.42,20.76
67,5/29/2022 23:00,20.12,20.5
68,5/29/2022 23:10,19.82,20.29
69,5/29/2022 23:20,19.52,19.99
70,5/29/2022 23:30,19.26,19.73
71,5/29/2022 23:40,19,19.47
72,5/29/2022 23:50,18.79,19.22
73,5/30/2022 0:00,18.53,19
74,5/30/2022 0:10,18.27,18.74
75,5/30/2022 0:20,18.06,18.53
76,5/30/2022 0:30,17.8,18.32
77,5/30/2022 0:40,17.63,18.1
78,5/30/2022 0:50,17.41,17.89
79,5/30/2022 1:00,17.2,17.67
80,5/30/2022 1:10,17.03,17.5
81,5/30/2022 1:20,16.81,17.37
82,5/30/2022 1:30,16.6,17.11
83,5/30/2022 1:40,16.51,16.94
84,5/30/2022 1:50,16.3,16.81
85,5/30/2022 2:00,16.13,16.69
86,5/30/2022 2:10,16,16.51
87,5/30/2022 2:20,15.83,16.34
88,5/30/2022 2:30,15.7,16.21
89,5/30/2022 2:40,15.57,16.04
90,5/30/2022 2:50,15.44,15.87
91,5/30/2022 3:00,15.36,15.74
92,5/30/2022 3:10,15.18,15.66
93,5/30/2022 3:20,15.06,15.57
94,5/30/2022 3:30,14.88,15.4
95,5/30/2022 3:40,14.8,15.27
96,5/30/2022 3:50,14.67,15.14
97,5/30/2022 4:00,14.54,15.01
98,5/30/2022 4:10,14.45,14.88
99,5/30/2022 4:20,14.37,14.84
100,5/30/2022 4:30,14.24,14.67
101,5/30/2022 4:40,14.11,14.58
102,5/30/2022 4:50,14.03,14.45
103,5/30/2022 5:00,13.85,14.33
104,5/30/2022 5:10,13.77,14.2
105,5/30/2022 5:20,13.68,14.11
106,5/30/2022 5:30,13.55,14.03
107,5/30/2022 5:40,13.47,13.94
108,5/30/2022 5:50,13.38,13.81
109,5/30/2022 6:00,13.34,13.73
110,5/30/2022 6:10,13.25,13.64
111,5/30/2022 6:20,13.12,13.6
112,5/30/2022 6:30,13.12,13.51
113,5/30/2022 6:40,13.38,13.51
114,5/30/2022 6:50,13.81,13.51
115,5/30/2022 7:00,14.41,13.6
116,5/30/2022 7:10,14.97,13.77
117,5/30/2022 7:20,15.48,13.98
118,5/30/2022 7:30,15.96,14.15
119,5/30/2022 7:40,15.91,14.41
120,5/30/2022 7:50,14.28,14.45
121,5/30/2022 8:00,14.15,14.54
122,5/30/2022 8:10,14.88,14.97
123,5/30/2022 8:20,14.07,18.36
124,5/30/2022 8:30,14.07,28.05
125,5/30/2022 8:40,14.15,28.31
126,5/30/2022 8:50,14.28,28.48
127,5/30/2022 9:00,14.5,27.88
128,5/30/2022 9:10,14.71,22.35
129,5/30/2022 9:20,12.82,20.33
130,5/30/2022 9:30,12.44,20.12
131,5/30/2022 9:40,12.35,20.07
132,5/30/2022 9:50,12.22,20.03
133,5/30/2022 10:00,12.27,20.07
134,5/30/2022 10:10,12.27,20.25
135,5/30/2022 10:20,12.35,20.42
136,5/30/2022 10:30,12.35,18.7
137,5/30/2022 10:40,12.48,17.84
138,5/30/2022 10:50,12.61,17.54
139,5/30/2022 11:00,12.78,17.46
140,5/30/2022 11:10,13.04,17.5
141,5/30/2022 11:20,13.25,17.5
142,5/30/2022 11:30,13.12,17.54
143,5/30/2022 11:40,13.17,17.59
144,5/30/2022 11:50,13.17,17.72
145,5/30/2022 12:00,13.17,17.8
146,5/30/2022 12:10,13.34,17.8
147,5/30/2022 12:20,13.43,17.97
148,5/30/2022 12:30,13.43,18.06
149,5/30/2022 12:40,13.3,18.14
150,5/30/2022 12:50,13.38,18.23
151,5/30/2022 13:00,13.55,18.36
152,5/30/2022 13:10,13.51,18.4
153,5/30/2022 13:20,13.68,18.44
154,5/30/2022 13:30,13.47,18.53
155,5/30/2022 13:40,13.68,18.53
156,5/30/2022 13:50,13.77,18.57
157,5/30/2022 14:00,13.9,18.62
158,5/30/2022 14:10,13.85,18.57
159,5/30/2022 14:20,13.81,18.62
160,5/30/2022 14:30,13.98,18.57
161,5/30/2022 14:40,14.07,18.66
162,5/30/2022 14:50,13.94,18.83
163,5/30/2022 15:00,14.03,18.74
164,5/30/2022 15:10,14.07,18.74
165,5/30/2022 15:20,14.07,18.96
166,5/30/2022 15:30,14.11,19.22
167,5/30/2022 15:40,14.28,19.6
168,5/30/2022 15:50,14.11,19.9
169,5/30/2022 16:00,14.33,19.35
170,5/30/2022 16:10,14.28,19.05
171,5/30/2022 16:20,14.11,18.96
172,5/30/2022 16:30,14.03,18.7
173,5/30/2022 16:40,13.98,18.7
174,5/30/2022 16:50,13.68,18.53
175,5/30/2022 17:00,13.34,18.36
176,5/30/2022 17:10,13.55,18.27
177,5/30/2022 17:20,13.64,18.27
178,5/30/2022 17:30,13.51,18.36
179,5/30/2022 17:40,13.38,18.49
180,5/30/2022 17:50,13.47,18.27
181,5/30/2022 18:00,13.55,18.19
182,5/30/2022 18:10,13.55,18.32
183,5/30/2022 18:20,13.64,18.1
184,5/30/2022 18:30,13.73,18.06
185,5/30/2022 18:40,13.9,17.89
186,5/30/2022 18:50,13.73,17.8
187,5/30/2022 19:00,13.73,17.8
188,5/30/2022 19:10,13.73,17.72
189,5/30/2022 19:20,13.73,17.63
190,5/30/2022 19:30,13.38,17.8
191,5/30/2022 19:40,13.43,18.49
192,5/30/2022 19:50,13.34,18.62
193,5/30/2022 20:00,13.3,18.53
194,5/30/2022 20:10,12.95,18.44
195,5/30/2022 20:20,12.82,18.57
196,5/30/2022 20:30,12.82,18.44
197,5/30/2022 20:40,12.82,18.36
198,5/30/2022 20:50,12.82,18.23
199,5/30/2022 21:00,12.61,18.1
200,5/30/2022 21:10,12.4,17.93
201,5/30/2022 21:20,12.65,17.84
202,5/30/2022 21:30,12.7,17.67
203,5/30/2022 21:40,12.74,17.67
204,5/30/2022 21:50,12.7,17.67
205,5/30/2022 22:00,12.7,17.54
206,5/30/2022 22:10,12.44,17.41
207,5/30/2022 22:20,12.44,17.33
208,5/30/2022 22:30,12.44,17.24
209,5/30/2022 22:40,12.27,17.2
210,5/30/2022 22:50,12.4,17.2
211,5/30/2022 23:00,12.35,17.11
212,5/30/2022 23:10,12.48,17.07
213,5/30/2022 23:20,12.52,17.11
214,5/30/2022 23:30,12.44,17.03
215,5/30/2022 23:40,12.48,17.03
216,5/30/2022 23:50,12.14,16.99
217,5/31/2022 0:00,12.14,16.9
218,5/31/2022 0:10,11.88,16.9
219,5/31/2022 0:20,12.01,16.73
220,5/31/2022 0:30,11.97,16.64
221,5/31/2022 0:40,11.79,16.73
222,5/31/2022 0:50,11.97,16.64
223,5/31/2022 1:00,12.01,16.6
224,5/31/2022 1:10,11.84,16.56
225,5/31/2022 1:20,11.79,16.51
226,5/31/2022 1:30,11.79,16.56
227,5/31/2022 1:40,11.49,16.47
228,5/31/2022 1:50,11.58,16.43
229,5/31/2022 2:00,11.11,16.3
230,5/31/2022 2:10,11.28,16.3
231,5/31/2022 2:20,11.45,16.3
232,5/31/2022 2:30,11.41,16.26
233,5/31/2022 2:40,11.41,16.21
234,5/31/2022 2:50,11.41,16.3
235,5/31/2022 3:00,9.74,16.21
236,5/31/2022 3:10,10.64,16.17
237,5/31/2022 3:20,8.66,16.17
238,5/31/2022 3:30,8.28,16.21
239,5/31/2022 3:40,7.55,16.13
240,5/31/2022 3:50,7.42,16.13
241,5/31/2022 4:00,7.63,16.04
242,5/31/2022 4:10,7.5,16.04
243,5/31/2022 4:20,7.29,15.91
244,5/31/2022 4:30,7.16,15.87
245,5/31/2022 4:40,6.99,15.78
246,5/31/2022 4:50,6.43,15.74
247,5/31/2022 5:00,6.52,15.7
248,5/31/2022 5:10,6.52,15.57
249,5/31/2022 5:20,6.78,15.53
250,5/31/2022 5:30,6.52,15.44
251,5/31/2022 5:40,6.39,15.23
252,5/31/2022 5:50,5.79,15.01
253,5/31/2022 6:00,5.75,14.8
254,5/31/2022 6:10,5.79,14.33
255,5/31/2022 6:20,6.09,10.59
256,5/31/2022 6:30,6.13,7.5
257,5/31/2022 6:40,6.95,7.46
258,5/31/2022 6:50,7.33,9.69
259,5/31/2022 7:00,7.59,14.41
260,5/31/2022 7:10,8.15,15.96
261,5/31/2022 7:20,8.36,16.86
262,5/31/2022 7:30,8.71,18.32
263,5/31/2022 7:40,9.18,19.05
264,5/31/2022 7:50,9.95,21.1
265,5/31/2022 8:00,10.72,22.35
266,5/31/2022 8:10,10.94,23.12
267,5/31/2022 8:20,11.41,22.26
268,5/31/2022 8:30,11.62,22.86
269,5/31/2022 8:40,12.05,22.99
270,5/31/2022 8:50,12.4,22.26
271,5/31/2022 9:00,12.61,22.22
272,5/31/2022 9:10,12.7,23.12
273,5/31/2022 9:20,12.95,23.34
274,5/31/2022 9:30,13.17,23.94
275,5/31/2022 9:40,13.34,24.15
276,5/31/2022 9:50,13.94,24.06
277,5/31/2022 10:00,14.71,23.94
278,5/31/2022 10:10,14.97,24.41
279,5/31/2022 10:20,15.53,24.15
280,5/31/2022 10:30,15.83,24.62
281,5/31/2022 10:40,16.17,24.62
282,5/31/2022 10:50,16.04,23.89
283,5/31/2022 11:00,16.08,23.46
284,5/31/2022 11:10,15.87,23.21
285,5/31/2022 11:20,15.66,25.74
286,5/31/2022 11:30,15.83,23.81
287,5/31/2022 11:40,15.91,21.88
288,5/31/2022 11:50,15.78,21.06
289,5/31/2022 12:00,15.1,20.89
290,5/31/2022 12:10,14.88,20.33
291,5/31/2022 12:20,14.93,20.33
292,5/31/2022 12:30,14.67,20.37
293,5/31/2022 12:40,14.75,20.25
294,5/31/2022 12:50,14.63,20.12
295,5/31/2022 13:00,14.71,19.86
296,5/31/2022 13:10,14.97,19.73
297,5/31/2022 13:20,15.06,19.47
298,5/31/2022 13:30,15.23,19.43
299,5/31/2022 13:40,15.61,19.35
300,5/31/2022 13:50,16.04,19.3
301,5/31/2022 14:00,15.7,19.39
302,5/31/2022 14:10,15.74,19.47
303,5/31/2022 14:20,15.57,19.52
304,5/31/2022 14:30,15.48,19.9
305,5/31/2022 14:40,15.27,20.8
306,5/31/2022 14:50,15.27,21.1
307,5/31/2022 15:00,14.93,20.59
308,5/31/2022 15:10,14.97,20.68
309,5/31/2022 15:20,14.75,20.98
310,5/31/2022 15:30,14.71,21.53
311,5/31/2022 15:40,15.31,20.8
312,5/31/2022 15:50,15.44,20.29
313,5/31/2022 16:00,14.84,20.55
314,5/31/2022 16:10,14.71,20.85
315,5/31/2022 16:20,15.01,21.75
316,5/31/2022 16:30,15.06,23.03
317,5/31/2022 16:40,14.93,23.29
318,5/31/2022 16:50,14.93,21.7
319,5/31/2022 17:00,14.93,20.29
320,5/31/2022 17:10,14.75,19.65
321,5/31/2022 17:20,14.8,19.52
322,5/31/2022 17:30,14.54,20.07
323,5/31/2022 17:40,14.45,20.33
324,5/31/2022 17:50,14.54,20.16
325,5/31/2022 18:00,14.54,19.95
326,5/31/2022 18:10,14.5,20.16
327,5/31/2022 18:20,14.37,19.52
328,5/31/2022 18:30,14.2,19.26
329,5/31/2022 18:40,14.11,18.96
330,5/31/2022 18:50,14.2,18.7
331,5/31/2022 19:00,14.15,18.53
332,5/31/2022 19:10,13.9,18.36
333,5/31/2022 19:20,13.85,18.36
334,5/31/2022 19:30,13.77,18.23
335,5/31/2022 19:40,13.47,18.23
336,5/31/2022 19:50,13.17,18.19
337,5/31/2022 20:00,12.91,18.14
338,5/31/2022 20:10,12.48,18.27
339,5/31/2022 20:20,12.48,18.14
340,5/31/2022 20:30,12.35,18.1
341,5/31/2022 20:40,12.27,18.23
342,5/31/2022 20:50,12.27,18.19
343,5/31/2022 21:00,12.22,18.36
344,5/31/2022 21:10,11.97,18.36
345,5/31/2022 21:20,12.05,18.14
346,5/31/2022 21:30,12.1,18.14
347,5/31/2022 21:40,12.18,18.06
348,5/31/2022 21:50,12.14,18.06
349,5/31/2022 22:00,12.05,18.06
350,5/31/2022 22:10,12.14,18.1
351,5/31/2022 22:20,12.27,18.23
352,5/31/2022 22:30,12.18,18.27
353,5/31/2022 22:40,12.14,18.32
354,5/31/2022 22:50,12.14,18.49
355,5/31/2022 23:00,12.05,18.49
356,5/31/2022 23:10,12.01,18.53
357,5/31/2022 23:20,11.97,18.44
358,5/31/2022 23:30,12.01,18.57
359,5/31/2022 23:40,12.01,18.4
360,5/31/2022 23:50,12.05,18.36
361,6/1/2022 0:00,12.1,18.32
362,6/1/2022 0:10,12.18,18.23
363,6/1/2022 0:20,12.1,18.14
364,6/1/2022 0:30,12.05,18.14
365,6/1/2022 0:40,11.84,18.06
366,6/1/2022 0:50,11.84,17.93
367,6/1/2022 1:00,11.75,17.84
368,6/1/2022 1:10,11.71,17.89
369,6/1/2022 1:20,11.75,17.76
370,6/1/2022 1:30,11.67,17.93
371,6/1/2022 1:40,11.54,17.97
372,6/1/2022 1:50,11.37,18.02
373,6/1/2022 2:00,11.19,18.06
374,6/1/2022 2:10,11.11,18.06
375,6/1/2022 2:20,11.02,18.02
376,6/1/2022 2:30,10.72,17.72
377,6/1/2022 2:40,10.55,17.63
378,6/1/2022 2:50,10.42,17.63
379,6/1/2022 3:00,10.42,17.5
380,6/1/2022 3:10,10.08,17.46
381,6/1/2022 3:20,10.04,17.41
382,6/1/2022 3:30,10.08,17.37
383,6/1/2022 3:40,10.29,17.33
384,6/1/2022 3:50,10.29,17.33
385,6/1/2022 4:00,10.12,17.29
386,6/1/2022 4:10,10.08,17.29
387,6/1/2022 4:20,10.08,17.24
388,6/1/2022 4:30,9.99,17.16
389,6/1/2022 4:40,9.95,17.11
390,6/1/2022 4:50,10.04,17.2
391,6/1/2022 5:00,10.08,17.11
392,6/1/2022 5:10,10.25,17.11
393,6/1/2022 5:20,10.21,17.07
394,6/1/2022 5:30,10.12,17.07
395,6/1/2022 5:40,9.99,17.03
396,6/1/2022 5:50,9.91,17.03
397,6/1/2022 6:00,9.91,16.9
398,6/1/2022 6:10,9.86,16.94
399,6/1/2022 6:20,9.91,16.81
400,6/1/2022 6:30,9.74,16.69
401,6/1/2022 6:40,9.78,16.47
402,6/1/2022 6:50,9.65,16.13
403,6/1/2022 7:00,9.52,12.18
404,6/1/2022 7:10,9.35,11.15
405,6/1/2022 7:20,9.52,11.97
406,6/1/2022 7:30,9.56,12.87
407,6/1/2022 7:40,9.65,13.47
408,6/1/2022 7:50,9.99,16.6
409,6/1/2022 8:00,10.21,18.53
410,6/1/2022 8:10,10.29,18.66
411,6/1/2022 8:20,10.55,21.7
412,6/1/2022 8:30,11.11,22.22
413,6/1/2022 8:40,11.88,23.89
414,6/1/2022 8:50,12.44,25.61
415,6/1/2022 9:00,12.87,26.72
416,6/1/2022 9:10,13.08,26.42
417,6/1/2022 9:20,13.3,25.69
418,6/1/2022 9:30,13.64,26.98
419,6/1/2022 9:40,14.2,27.07
420,6/1/2022 9:50,15.01,25.87
421,6/1/2022 10:00,15.74,27.5
422,6/1/2022 10:10,16.17,25.69
423,6/1/2022 10:20,16.94,26.04
424,6/1/2022 10:30,17.11,26.34
425,6/1/2022 10:40,16.6,25.39
426,6/1/2022 10:50,15.4,23.89
427,6/1/2022 11:00,15.06,23.29
428,6/1/2022 11:10,15.18,23.38
429,6/1/2022 11:20,15.48,23.38
430,6/1/2022 11:30,15.74,22.99
431,6/1/2022 11:40,15.53,26.42
432,6/1/2022 11:50,15.27,25.44
433,6/1/2022 12:00,15.18,23.76
434,6/1/2022 12:10,15.14,22.65
435,6/1/2022 12:20,15.14,22.35
436,6/1/2022 12:30,14.63,22.13
437,6/1/2022 12:40,14.67,21.7
438,6/1/2022 12:50,15.36,21.36
439,6/1/2022 13:00,15.36,20.72
440,6/1/2022 13:10,15.4,20.5
441,6/1/2022 13:20,15.36,20.5
442,6/1/2022 13:30,14.88,20.46
443,6/1/2022 13:40,15.1,20.55
444,6/1/2022 13:50,14.8,20.5
445,6/1/2022 14:00,14.67,20.33
446,6/1/2022 14:10,14.93,20.37
447,6/1/2022 14:20,15.01,20.29
448,6/1/2022 14:30,14.84,20.42
449,6/1/2022 14:40,14.8,20.42
450,6/1/2022 14:50,15.06,20.2
451,6/1/2022 15:00,15.14,20.07
452,6/1/2022 15:10,15.18,20.16
453,6/1/2022 15:20,15.18,20.63
454,6/1/2022 15:30,15.31,21.45
455,6/1/2022 15:40,15.4,21.75
456,6/1/2022 15:50,15.66,21.62
457,6/1/2022 16:00,15.61,22.39
458,6/1/2022 16:10,15.53,22.01
459,6/1/2022 16:20,15.48,22.01
460,6/1/2022 16:30,15.06,22.26
461,6/1/2022 16:40,14.75,22.26
462,6/1/2022 16:50,14.93,22.26
463,6/1/2022 17:00,15.06,22.52
464,6/1/2022 17:10,14.97,22.91
465,6/1/2022 17:20,15.1,23.59
466,6/1/2022 17:30,14.93,24.11
467,6/1/2022 17:40,14.63,24.36
468,6/1/2022 17:50,14.45,23.21
469,6/1/2022 18:00,14.2,21.83
470,6/1/2022 18:10,14.24,20.59
471,6/1/2022 18:20,14.33,20.72
472,6/1/2022 18:30,13.9,20.63
473,6/1/2022 18:40,13.43,20.63
474,6/1/2022 18:50,13.25,20.72
475,6/1/2022 19:00,13.04,20.63
476,6/1/2022 19:10,12.91,20.46
477,6/1/2022 19:20,12.78,20.03
478,6/1/2022 19:30,12.78,20.16
479,6/1/2022 19:40,12.91,19.99
480,6/1/2022 19:50,12.91,19.9
481,6/1/2022 20:00,12.74,19.99
482,6/1/2022 20:10,12.61,19.69
483,6/1/2022 20:20,12.61,19.56
484,6/1/2022 20:30,12.61,19.22
485,6/1/2022 20:40,12.61,19.47
486,6/1/2022 20:50,12.61,19.26
487,6/1/2022 21:00,12.48,19.05
488,6/1/2022 21:10,12.57,19
489,6/1/2022 21:20,12.18,18.96
490,6/1/2022 21:30,12.4,18.96
491,6/1/2022 21:40,12.31,18.92
492,6/1/2022 21:50,12.31,18.92
493,6/1/2022 22:00,12.31,18.87
494,6/1/2022 22:10,12.4,18.87
495,6/1/2022 22:20,12.31,18.92
496,6/1/2022 22:30,12.22,18.96
497,6/1/2022 22:40,12.22,19.05
498,6/1/2022 22:50,12.4,19
499,6/1/2022 23:00,12.31,18.83
500,6/1/2022 23:10,12.48,18.79
501,6/1/2022 23:20,12.35,18.87
502,6/1/2022 23:30,12.18,18.83
503,6/1/2022 23:40,12.27,18.7
504,6/1/2022 23:50,12.44,18.7
505,6/2/2022 0:00,12.48,18.7
506,6/2/2022 0:10,12.7,18.66
507,6/2/2022 0:20,12.65,18.7
508,6/2/2022 0:30,12.44,18.62
509,6/2/2022 0:40,12.57,18.74
510,6/2/2022 0:50,12.48,18.66
511,6/2/2022 1:00,12.57,18.66
512,6/2/2022 1:10,12.4,18.66
513,6/2/2022 1:20,12.52,18.62
514,6/2/2022 1:30,12.44,18.53
515,6/2/2022 1:40,12.44,18.53
516,6/2/2022 1:50,12.48,18.49
517,6/2/2022 2:00,12.44,18.53
518,6/2/2022 2:10,12.31,18.62
519,6/2/2022 2:20,12.22,18.62
520,6/2/2022 2:30,12.14,18.57
521,6/2/2022 2:40,12.05,18.44
522,6/2/2022 2:50,11.84,18.4
523,6/2/2022 3:00,11.79,18.36
524,6/2/2022 3:10,11.49,18.32
525,6/2/2022 3:20,11.24,18.23
526,6/2/2022 3:30,11.32,18.14
527,6/2/2022 3:40,11.24,18.06
528,6/2/2022 3:50,11.11,17.97
529,6/2/2022 4:00,11.11,17.93
530,6/2/2022 4:10,11.07,17.84
531,6/2/2022 4:20,10.81,17.8
532,6/2/2022 4:30,10.89,17.72
533,6/2/2022 4:40,10.64,17.67
534,6/2/2022 4:50,10.77,17.67
535,6/2/2022 5:00,10.55,17.11
536,6/2/2022 5:10,10.34,16.94
537,6/2/2022 5:20,10.25,16.94
538,6/2/2022 5:30,10.21,16.94
539,6/2/2022 5:40,10.16,17.03
540,6/2/2022 5:50,10.08,16.99
541,6/2/2022 6:00,10.21,16.99
542,6/2/2022 6:10,10.25,16.9
543,6/2/2022 6:20,10.38,16.9
544,6/2/2022 6:30,10.21,16.99
545,6/2/2022 6:40,9.91,16.86
546,6/2/2022 6:50,9.99,16.77
547,6/2/2022 7:00,9.78,16.73
548,6/2/2022 7:10,9.78,16.51
549,6/2/2022 7:20,9.86,16.21
550,6/2/2022 7:30,9.99,15.96
551,6/2/2022 7:40,10.12,13.55
552,6/2/2022 7:50,9.99,12.4
553,6/2/2022 8:00,9.99,12.1
554,6/2/2022 8:10,10.04,12.05
555,6/2/2022 8:20,10.08,11.79
556,6/2/2022 8:30,10.12,12.05
557,6/2/2022 8:40,10.08,12.52
558,6/2/2022 8:50,10.16,12.7
559,6/2/2022 9:00,10.29,13
560,6/2/2022 9:10,10.42,13.34
561,6/2/2022 9:20,10.38,13.6
562,6/2/2022 9:30,10.55,14.15
563,6/2/2022 9:40,10.72,14.8
564,6/2/2022 9:50,10.77,14.11
565,6/2/2022 10:00,10.72,13.94
566,6/2/2022 10:10,10.72,14.11
567,6/2/2022 10:20,10.98,14.75
568,6/2/2022 10:30,10.94,15.4
569,6/2/2022 10:40,10.94,15.91
570,6/2/2022 10:50,11.11,15.53
571,6/2/2022 11:00,11.32,16.26
572,6/2/2022 11:10,11.41,16.47
573,6/2/2022 11:20,11.62,17.29
574,6/2/2022 11:30,11.79,17.46
575,6/2/2022 11:40,12.05,18.19
576,6/2/2022 11:50,12.22,19.3
577,6/2/2022 12:00,12.01,18.74
578,6/2/2022 12:10,12.35,19.3
579,6/2/2022 12:20,12.57,21.7
580,6/2/2022 12:30,12.87,20.72
581,6/2/2022 12:40,12.78,20.03
582,6/2/2022 12:50,12.78,19.65
583,6/2/2022 13:00,13.08,19.73
584,6/2/2022 13:10,13.43,19.6
585,6/2/2022 13:20,13.43,19.56
586,6/2/2022 13:30,13.73,19.52
587,6/2/2022 13:40,14.2,19.52
588,6/2/2022 13:50,14.2,19.56
589,6/2/2022 14:00,14.28,19.52
590,6/2/2022 14:10,14.54,19.47
591,6/2/2022 14:20,14.45,19.47
592,6/2/2022 14:30,14.8,19.52
593,6/2/2022 14:40,14.75,19.43
594,6/2/2022 14:50,14.8,19.47
595,6/2/2022 15:00,14.75,19.39
596,6/2/2022 15:10,14.93,19.35
597,6/2/2022 15:20,14.88,19.3
598,6/2/2022 15:30,15.18,19.47
599,6/2/2022 15:40,15.23,19.47
600,6/2/2022 15:50,15.31,19.43
601,6/2/2022 16:00,15.44,19.26
602,6/2/2022 16:10,15.4,19.26
603,6/2/2022 16:20,15.23,19.35
604,6/2/2022 16:30,14.97,19.3
605,6/2/2022 16:40,14.75,19.3
606,6/2/2022 16:50,15.1,19.22
607,6/2/2022 17:00,14.97,19.26
608,6/2/2022 17:10,14.93,19.43
609,6/2/2022 17:20,14.88,19.69
610,6/2/2022 17:30,14.8,19.95
611,6/2/2022 17:40,14.97,20.46
612,6/2/2022 17:50,14.97,20.5
613,6/2/2022 18:00,15.1,20.98
614,6/2/2022 18:10,15.18,20.25
615,6/2/2022 18:20,15.18,20.72
616,6/2/2022 18:30,15.14,20.37
617,6/2/2022 18:40,14.88,19.6
618,6/2/2022 18:50,14.8,19.26
619,6/2/2022 19:00,15.1,18.7
620,6/2/2022 19:10,15.01,18.62
621,6/2/2022 19:20,15.01,18.53
622,6/2/2022 19:30,14.54,18.53
623,6/2/2022 19:40,14.37,18.44
624,6/2/2022 19:50,13.98,18.44
625,6/2/2022 20:00,13.64,18.27
626,6/2/2022 20:10,13.51,18.32
627,6/2/2022 20:20,13.21,18.36
628,6/2/2022 20:30,13.12,18.36
629,6/2/2022 20:40,13.17,18.27
630,6/2/2022 20:50,13.08,18.19
631,6/2/2022 21:00,12.95,18.06
632,6/2/2022 21:10,12.91,17.97
633,6/2/2022 21:20,12.91,17.93
634,6/2/2022 21:30,12.7,17.97
635,6/2/2022 21:40,12.74,18.1
636,6/2/2022 21:50,12.57,18.02
637,6/2/2022 22:00,12.57,17.93
638,6/2/2022 22:10,12.7,17.89
639,6/2/2022 22:20,12.78,17.84
640,6/2/2022 22:30,12.91,17.93
641,6/2/2022 22:40,13.25,17.89
642,6/2/2022 22:50,13.34,17.84
643,6/2/2022 23:00,13.17,17.8
644,6/2/2022 23:10,13.3,17.84
645,6/2/2022 23:20,13.08,17.89
646,6/2/2022 23:30,13,17.89
647,6/2/2022 23:40,12.95,17.84
648,6/2/2022 23:50,12.95,17.93
649,6/3/2022 0:00,12.74,17.97
650,6/3/2022 0:10,12.91,17.97
651,6/3/2022 0:20,13,17.89
652,6/3/2022 0:30,13.08,17.93
653,6/3/2022 0:40,13.08,17.97
654,6/3/2022 0:50,13.04,17.97
655,6/3/2022 1:00,12.4,18.06
656,6/3/2022 1:10,12.01,18.19
657,6/3/2022 1:20,12.95,18.14
658,6/3/2022 1:30,12.27,18.14
659,6/3/2022 1:40,12.1,18.1
660,6/3/2022 1:50,11.88,18.06
661,6/3/2022 2:00,11.84,18.02
662,6/3/2022 2:10,11.97,18.06
663,6/3/2022 2:20,12.05,17.89
664,6/3/2022 2:30,11.88,17.93
665,6/3/2022 2:40,11.71,17.72
666,6/3/2022 2:50,11.71,17.72
