Numb,Date_Time,Temp_C
820,8/11/2020 17:00,22.489
821,8/11/2020 18:00,22.274
822,8/11/2020 19:00,22.178
823,8/11/2020 20:00,22.25
824,8/11/2020 21:00,22.633
825,8/11/2020 22:00,22.705
826,8/11/2020 23:00,22.513
827,8/12/2020 0:00,22.226
828,8/12/2020 1:00,21.867
829,8/12/2020 2:00,21.604
830,8/12/2020 3:00,21.27
831,8/12/2020 4:00,21.366
832,8/12/2020 5:00,21.366
833,8/12/2020 6:00,20.984
834,8/12/2020 7:00,20.77
835,8/12/2020 8:00,20.627
836,8/12/2020 9:00,20.889
837,8/12/2020 10:00,20.984
838,8/12/2020 11:00,21.223
839,8/12/2020 12:00,21.772
840,8/12/2020 13:00,22.345
841,8/12/2020 14:00,22.417
842,8/12/2020 15:00,22.441
843,8/12/2020 16:00,22.465
844,8/12/2020 17:00,22.417
845,8/12/2020 18:00,22.321
846,8/12/2020 19:00,22.154
847,8/12/2020 20:00,21.963
848,8/12/2020 21:00,22.011
849,8/12/2020 22:00,21.987
850,8/12/2020 23:00,22.226
851,8/13/2020 0:00,22.178
852,8/13/2020 1:00,21.724
853,8/13/2020 2:00,20.889
854,8/13/2020 3:00,19.77
855,8/13/2020 4:00,19.341
856,8/13/2020 5:00,20.269
857,8/13/2020 6:00,20.531
858,8/13/2020 7:00,20.293
859,8/13/2020 8:00,19.722
860,8/13/2020 9:00,20.222
861,8/13/2020 10:00,20.603
862,8/13/2020 11:00,21.27
863,8/13/2020 12:00,21.891
864,8/13/2020 13:00,22.298
865,8/13/2020 14:00,22.465
866,8/13/2020 15:00,22.633
867,8/13/2020 16:00,22.609
868,8/13/2020 17:00,22.441
869,8/13/2020 18:00,22.274
870,8/13/2020 19:00,22.154
871,8/13/2020 20:00,22.034
872,8/13/2020 21:00,22.011
873,8/13/2020 22:00,21.987
874,8/13/2020 23:00,22.274
875,8/14/2020 0:00,22.489
876,8/14/2020 1:00,22.513
877,8/14/2020 2:00,22.25
878,8/14/2020 3:00,21.175
879,8/14/2020 4:00,19.77
880,8/14/2020 5:00,19.746
881,8/14/2020 6:00,21.032
882,8/14/2020 7:00,20.865
883,8/14/2020 8:00,20.77
884,8/14/2020 9:00,21.461
885,8/14/2020 10:00,21.581
886,8/14/2020 11:00,21.533
887,8/14/2020 12:00,21.867
888,8/14/2020 13:00,22.465
889,8/14/2020 14:00,22.944
890,8/14/2020 15:00,23.184
891,8/14/2020 16:00,23.208
892,8/14/2020 17:00,22.968
893,8/14/2020 18:00,22.872
894,8/14/2020 19:00,22.753
895,8/14/2020 20:00,22.633
896,8/14/2020 21:00,22.537
897,8/14/2020 22:00,22.657
898,8/14/2020 23:00,22.824
899,8/15/2020 0:00,22.872
900,8/15/2020 1:00,22.968
901,8/15/2020 2:00,23.112
902,8/15/2020 3:00,22.729
903,8/15/2020 4:00,21.461
904,8/15/2020 5:00,16.272
905,8/15/2020 6:00,15.963
906,8/15/2020 7:00,21.413
907,8/15/2020 8:00,22.274
908,8/15/2020 9:00,22.585
909,8/15/2020 10:00,22.729
910,8/15/2020 11:00,22.848
911,8/15/2020 12:00,23.136
912,8/15/2020 13:00,23.689
913,8/15/2020 14:00,24.146
914,8/15/2020 15:00,24.436
915,8/15/2020 16:00,24.532
916,8/15/2020 17:00,24.291
917,8/15/2020 18:00,24.002
918,8/15/2020 19:00,23.713
919,8/15/2020 20:00,23.521
920,8/15/2020 21:00,23.328
921,8/15/2020 22:00,23.232
922,8/15/2020 23:00,23.28
923,8/16/2020 0:00,23.4
924,8/16/2020 1:00,23.4
925,8/16/2020 2:00,23.521
926,8/16/2020 3:00,23.497
927,8/16/2020 4:00,22.441
928,8/16/2020 5:00,20.627
929,8/16/2020 6:00,18.438
930,8/16/2020 7:00,18.224
931,8/16/2020 8:00,21.987
932,8/16/2020 9:00,22.681
933,8/16/2020 10:00,22.776
934,8/16/2020 11:00,22.8
935,8/16/2020 12:00,22.705
936,8/16/2020 13:00,22.848
937,8/16/2020 14:00,23.184
938,8/16/2020 15:00,22.968
939,8/16/2020 16:00,23.328
940,8/16/2020 17:00,23.448
941,8/16/2020 18:00,23.232
942,8/16/2020 19:00,23.04
943,8/16/2020 20:00,22.872
944,8/16/2020 21:00,22.776
945,8/16/2020 22:00,22.729
946,8/16/2020 23:00,22.633
947,8/17/2020 0:00,22.441
948,8/17/2020 1:00,22.106
949,8/17/2020 2:00,22.058
950,8/17/2020 3:00,21.724
951,8/17/2020 4:00,21.294
952,8/17/2020 5:00,20.436
953,8/17/2020 6:00,16.463
954,8/17/2020 7:00,16.82
955,8/17/2020 8:00,17.082
956,8/17/2020 9:00,21.318
957,8/17/2020 10:00,21.461
958,8/17/2020 11:00,21.509
959,8/17/2020 12:00,21.461
960,8/17/2020 13:00,21.748
961,8/17/2020 14:00,22.058
962,8/17/2020 15:00,22.417
963,8/17/2020 16:00,22.776
964,8/17/2020 17:00,22.8
965,8/17/2020 18:00,22.537
966,8/17/2020 19:00,22.321
967,8/17/2020 20:00,22.274
968,8/17/2020 21:00,22.274
969,8/17/2020 22:00,22.321
970,8/17/2020 23:00,22.274
971,8/18/2020 0:00,22.178
972,8/18/2020 1:00,21.867
973,8/18/2020 2:00,21.628
974,8/18/2020 3:00,21.294
975,8/18/2020 4:00,20.841
976,8/18/2020 5:00,20.15
977,8/18/2020 6:00,18.747
978,8/18/2020 7:00,15.318
979,8/18/2020 8:00,17.843
980,8/18/2020 9:00,21.581
981,8/18/2020 10:00,21.843
982,8/18/2020 11:00,21.772
983,8/18/2020 12:00,22.154
984,8/18/2020 13:00,22.441
985,8/18/2020 14:00,22.753
986,8/18/2020 15:00,22.944
987,8/18/2020 16:00,23.088
988,8/18/2020 17:00,23.376
989,8/18/2020 18:00,22.92
990,8/18/2020 19:00,22.968
991,8/18/2020 20:00,22.896
992,8/18/2020 21:00,22.609
993,8/18/2020 22:00,22.441
994,8/18/2020 23:00,22.417
995,8/19/2020 0:00,22.369
996,8/19/2020 1:00,22.274
997,8/19/2020 2:00,21.891
998,8/19/2020 3:00,21.7
999,8/19/2020 4:00,21.246
1000,8/19/2020 5:00,20.674
1001,8/19/2020 6:00,19.698
1002,8/19/2020 7:00,15.652
1003,8/19/2020 8:00,16.63
1004,8/19/2020 9:00,18.794
1005,8/19/2020 10:00,21.437
1006,8/19/2020 11:00,21.772
1007,8/19/2020 12:00,21.939
1008,8/19/2020 13:00,22.154
1009,8/19/2020 14:00,22.465
1010,8/19/2020 15:00,22.633
1011,8/19/2020 16:00,22.776
1012,8/19/2020 17:00,22.824
1013,8/19/2020 18:00,22.657
1014,8/19/2020 19:00,22.393
1015,8/19/2020 20:00,22.226
1016,8/19/2020 21:00,22.202
1017,8/19/2020 22:00,22.274
1018,8/19/2020 23:00,22.082
1019,8/20/2020 0:00,21.987
1020,8/20/2020 1:00,21.891
1021,8/20/2020 2:00,21.724
1022,8/20/2020 3:00,21.294
1023,8/20/2020 4:00,20.603
1024,8/20/2020 5:00,20.007
1025,8/20/2020 6:00,19.318
1026,8/20/2020 7:00,18.509
1027,8/20/2020 8:00,16.844
1028,8/20/2020 9:00,19.722
1029,8/20/2020 10:00,15.533
1030,8/20/2020 11:00,21.008
1031,8/20/2020 12:00,21.294
1032,8/20/2020 13:00,21.891
1033,8/20/2020 14:00,22.154
1034,8/20/2020 15:00,22.393
1035,8/20/2020 16:00,22.441
1036,8/20/2020 17:00,22.513
1037,8/20/2020 18:00,22.561
1038,8/20/2020 19:00,22.321
1039,8/20/2020 20:00,21.819
1040,8/20/2020 21:00,21.843
1041,8/20/2020 22:00,22.082
1042,8/20/2020 23:00,21.795
1043,8/21/2020 0:00,21.604
1044,8/21/2020 1:00,21.581
1045,8/21/2020 2:00,21.581
1046,8/21/2020 3:00,21.461
1047,8/21/2020 4:00,21.103
1048,8/21/2020 5:00,20.627
1049,8/21/2020 6:00,20.031
1050,8/21/2020 7:00,19.603
1051,8/21/2020 8:00,19.555
1052,8/21/2020 9:00,19.27
1053,8/21/2020 10:00,21.485
1054,8/21/2020 11:00,22.393
1055,8/21/2020 12:00,22.226
1056,8/21/2020 13:00,22.465
1057,8/21/2020 14:00,22.513
1058,8/21/2020 15:00,22.585
1059,8/21/2020 16:00,22.633
1060,8/21/2020 17:00,22.776
1061,8/21/2020 18:00,22.633
1062,8/21/2020 19:00,22.441
1063,8/21/2020 20:00,22.034
1064,8/21/2020 21:00,21.533
1065,8/21/2020 22:00,21.7
1066,8/21/2020 23:00,21.748
1067,8/22/2020 0:00,22.034
1068,8/22/2020 1:00,22.011
1069,8/22/2020 2:00,21.891
1070,8/22/2020 3:00,21.819
1071,8/22/2020 4:00,21.724
1072,8/22/2020 5:00,21.413
1073,8/22/2020 6:00,20.817
1074,8/22/2020 7:00,20.293
1075,8/22/2020 8:00,19.722
1076,8/22/2020 9:00,20.198
1077,8/22/2020 10:00,22.561
1078,8/22/2020 11:00,22.321
1079,8/22/2020 12:00,22.298
1080,8/22/2020 13:00,22.489
1081,8/22/2020 14:00,22.585
1082,8/22/2020 15:00,22.609
1083,8/22/2020 16:00,22.585
1084,8/22/2020 17:00,22.561
1085,8/22/2020 18:00,22.776
1086,8/22/2020 19:00,23.328
1087,8/22/2020 20:00,23.232
1088,8/22/2020 21:00,22.968
1089,8/22/2020 22:00,21.891
1090,8/22/2020 23:00,21.533
1091,8/23/2020 0:00,22.178
1092,8/23/2020 1:00,21.915
1093,8/23/2020 2:00,21.7
1094,8/23/2020 3:00,21.676
1095,8/23/2020 4:00,21.604
1096,8/23/2020 5:00,21.485
1097,8/23/2020 6:00,20.889
1098,8/23/2020 7:00,20.365
1099,8/23/2020 8:00,19.651
1100,8/23/2020 9:00,19.222
1101,8/23/2020 10:00,20.198
1102,8/23/2020 11:00,21.461
1103,8/23/2020 12:00,21.724
1104,8/23/2020 13:00,21.915
1105,8/23/2020 14:00,22.13
1106,8/23/2020 15:00,22.106
1107,8/23/2020 16:00,22.345
1108,8/23/2020 17:00,22.369
1109,8/23/2020 18:00,22.321
1110,8/23/2020 19:00,22.561
1111,8/23/2020 20:00,22.705
1112,8/23/2020 21:00,22.513
1113,8/23/2020 22:00,21.819
1114,8/23/2020 23:00,20.817
1115,8/24/2020 0:00,20.46
1116,8/24/2020 1:00,21.461
1117,8/24/2020 2:00,21.246
1118,8/24/2020 3:00,20.698
1119,8/24/2020 4:00,21.199
1120,8/24/2020 5:00,21.151
1121,8/24/2020 6:00,20.889
1122,8/24/2020 7:00,20.293
1123,8/24/2020 8:00,20.246
1124,8/24/2020 9:00,19.603
1125,8/24/2020 10:00,20.079
1126,8/24/2020 11:00,21.175
1127,8/24/2020 12:00,21.461
1128,8/24/2020 13:00,21.795
1129,8/24/2020 14:00,22.034
1130,8/24/2020 15:00,22.13
1131,8/24/2020 16:00,22.226
1132,8/24/2020 17:00,22.25
1133,8/24/2020 18:00,22.226
1134,8/24/2020 19:00,22.489
1135,8/24/2020 20:00,22.609
1136,8/24/2020 21:00,22.633
1137,8/24/2020 22:00,22.417
1138,8/24/2020 23:00,22.011
1139,8/25/2020 0:00,20.436
1140,8/25/2020 1:00,19.841
1141,8/25/2020 2:00,21.27
1142,8/25/2020 3:00,21.437
1143,8/25/2020 4:00,21.366
1144,8/25/2020 5:00,20.793
1145,8/25/2020 6:00,20.507
1146,8/25/2020 7:00,20.936
1147,8/25/2020 8:00,20.531
1148,8/25/2020 9:00,20.555
1149,8/25/2020 10:00,20.269
1150,8/25/2020 11:00,20.841
1151,8/25/2020 12:00,22.465
1152,8/25/2020 13:00,22.585
1153,8/25/2020 14:00,22.537
1154,8/25/2020 15:00,22.561
1155,8/25/2020 16:00,22.561
1156,8/25/2020 17:00,22.585
1157,8/25/2020 18:00,22.465
1158,8/25/2020 19:00,22.417
1159,8/25/2020 20:00,22.369
1160,8/25/2020 21:00,22.705
1161,8/25/2020 22:00,22.657
1162,8/25/2020 23:00,22.633
1163,8/26/2020 0:00,22.298
1164,8/26/2020 1:00,20.722
1165,8/26/2020 2:00,19.46
1166,8/26/2020 3:00,20.222
1167,8/26/2020 4:00,21.366
1168,8/26/2020 5:00,21.557
1169,8/26/2020 6:00,21.557
1170,8/26/2020 7:00,21.461
1171,8/26/2020 8:00,21.175
1172,8/26/2020 9:00,21.294
1173,8/26/2020 10:00,20.436
1174,8/26/2020 11:00,20.913
1175,8/26/2020 12:00,21.485
1176,8/26/2020 13:00,21.963
1177,8/26/2020 14:00,21.772
1178,8/26/2020 15:00,21.748
1179,8/26/2020 16:00,21.676
1180,8/26/2020 17:00,21.557
1181,8/26/2020 18:00,21.461
1182,8/26/2020 19:00,21.366
1183,8/26/2020 20:00,21.223
1184,8/26/2020 21:00,20.936
1185,8/26/2020 22:00,20.246
1186,8/26/2020 23:00,19.96
1187,8/27/2020 0:00,19.413
1188,8/27/2020 1:00,18.961
1189,8/27/2020 2:00,18.224
1190,8/27/2020 3:00,17.463
1191,8/27/2020 4:00,18.842
1192,8/27/2020 5:00,19.413
1193,8/27/2020 6:00,19.651
1194,8/27/2020 7:00,19.365
1195,8/27/2020 8:00,19.603
1196,8/27/2020 9:00,19.77
1197,8/27/2020 10:00,19.722
1198,8/27/2020 11:00,19.46
1199,8/27/2020 12:00,19.651
1200,8/27/2020 13:00,20.627
1201,8/27/2020 14:00,21.413
1202,8/27/2020 15:00,21.437
1203,8/27/2020 16:00,21.413
1204,8/27/2020 17:00,21.342
1205,8/27/2020 18:00,21.246
1206,8/27/2020 19:00,21.127
1207,8/27/2020 20:00,21.032
1208,8/27/2020 21:00,20.936
1209,8/27/2020 22:00,20.96
1210,8/27/2020 23:00,20.936
1211,8/28/2020 0:00,21.032
1212,8/28/2020 1:00,21.127
1213,8/28/2020 2:00,20.698
1214,8/28/2020 3:00,19.698
1215,8/28/2020 4:00,17.225
1216,8/28/2020 5:00,18.176
1217,8/28/2020 6:00,18.58
1218,8/28/2020 7:00,20.198
1219,8/28/2020 8:00,20.269
1220,8/28/2020 9:00,20.293
1221,8/28/2020 10:00,20.341
1222,8/28/2020 11:00,20.531
1223,8/28/2020 12:00,21.008
1224,8/28/2020 13:00,21.151
1225,8/28/2020 14:00,21.963
1226,8/28/2020 15:00,22.393
1227,8/28/2020 16:00,22.393
1228,8/28/2020 17:00,22.082
1229,8/28/2020 18:00,21.939
1230,8/28/2020 19:00,21.819
1231,8/28/2020 20:00,21.604
1232,8/28/2020 21:00,21.509
1233,8/28/2020 22:00,21.485
1234,8/28/2020 23:00,21.461
1235,8/29/2020 0:00,21.318
1236,8/29/2020 1:00,21.223
1237,8/29/2020 2:00,21.103
1238,8/29/2020 3:00,20.674
1239,8/29/2020 4:00,19.389
1240,8/29/2020 5:00,15.819
1241,8/29/2020 6:00,15.891
1242,8/29/2020 7:00,19.865
1243,8/29/2020 8:00,20.126
1244,8/29/2020 9:00,20.103
1245,8/29/2020 10:00,20.627
1246,8/29/2020 11:00,20.984
1247,8/29/2020 12:00,21.246
1248,8/29/2020 13:00,21.39
1249,8/29/2020 14:00,21.604
1250,8/29/2020 15:00,22.345
1251,8/29/2020 16:00,22.729
1252,8/29/2020 17:00,22.824
1253,8/29/2020 18:00,22.106
1254,8/29/2020 19:00,21.604
1255,8/29/2020 20:00,21.485
1256,8/29/2020 21:00,21.461
1257,8/29/2020 22:00,21.342
1258,8/29/2020 23:00,21.342
1259,8/30/2020 0:00,21.294
1260,8/30/2020 1:00,21.175
1261,8/30/2020 2:00,21.151
1262,8/30/2020 3:00,21.008
1263,8/30/2020 4:00,20.436
1264,8/30/2020 5:00,19.056
1265,8/30/2020 6:00,15.724
1266,8/30/2020 7:00,18.509
1267,8/30/2020 8:00,19.603
1268,8/30/2020 9:00,20.484
1269,8/30/2020 10:00,20.579
1270,8/30/2020 11:00,21.079
1271,8/30/2020 12:00,21.342
1272,8/30/2020 13:00,21.604
1273,8/30/2020 14:00,21.819
1274,8/30/2020 15:00,22.345
1275,8/30/2020 16:00,22.585
1276,8/30/2020 17:00,22.776
1277,8/30/2020 18:00,22.489
1278,8/30/2020 19:00,21.939
1279,8/30/2020 20:00,21.581
1280,8/30/2020 21:00,21.366
1281,8/30/2020 22:00,21.175
1282,8/30/2020 23:00,21.056
1283,8/31/2020 0:00,21.079
1284,8/31/2020 1:00,21.127
1285,8/31/2020 2:00,21.008
1286,8/31/2020 3:00,20.889
1287,8/31/2020 4:00,20.555
1288,8/31/2020 5:00,19.817
1289,8/31/2020 6:00,18.604
1290,8/31/2020 7:00,15.008
1291,8/31/2020 8:00,19.318
1292,8/31/2020 9:00,20.055
1293,8/31/2020 10:00,20.65
1294,8/31/2020 11:00,20.984
1295,8/31/2020 12:00,21.223
1296,8/31/2020 13:00,21.485
1297,8/31/2020 14:00,21.7
1298,8/31/2020 15:00,22.106
1299,8/31/2020 16:00,22.776
1300,8/31/2020 17:00,22.489
1301,8/31/2020 18:00,22.202
1302,8/31/2020 19:00,22.082
1303,8/31/2020 20:00,21.772
1304,8/31/2020 21:00,21.485
1305,8/31/2020 22:00,21.413
1306,8/31/2020 23:00,21.246
1307,9/1/2020 0:00,21.151
1308,9/1/2020 1:00,21.223
1309,9/1/2020 2:00,21.246
1310,9/1/2020 3:00,21.127
1311,9/1/2020 4:00,20.96
1312,9/1/2020 5:00,20.579
1313,9/1/2020 6:00,19.674
1314,9/1/2020 7:00,18.271
1315,9/1/2020 8:00,18.081
1316,9/1/2020 9:00,20.293
1317,9/1/2020 10:00,20.507
1318,9/1/2020 11:00,20.46
1319,9/1/2020 12:00,20.984
1320,9/1/2020 13:00,21.246
1321,9/1/2020 14:00,21.604
1322,9/1/2020 15:00,21.652
1323,9/1/2020 16:00,21.819
1324,9/1/2020 17:00,22.058
1325,9/1/2020 18:00,21.987
1326,9/1/2020 19:00,21.581
1327,9/1/2020 20:00,21.485
1328,9/1/2020 21:00,21.39
1329,9/1/2020 22:00,21.246
1330,9/1/2020 23:00,21.127
1331,9/2/2020 0:00,21.079
1332,9/2/2020 1:00,21.008
1333,9/2/2020 2:00,20.984
1334,9/2/2020 3:00,20.841
1335,9/2/2020 4:00,20.579
1336,9/2/2020 5:00,20.317
1337,9/2/2020 6:00,19.888
1338,9/2/2020 7:00,19.199
1339,9/2/2020 8:00,18.794
1340,9/2/2020 9:00,20.174
1341,9/2/2020 10:00,20.484
1342,9/2/2020 11:00,20.484
1343,9/2/2020 12:00,20.722
1344,9/2/2020 13:00,21.008
1345,9/2/2020 14:00,21.366
1346,9/2/2020 15:00,21.557
1347,9/2/2020 16:00,21.843
1348,9/2/2020 17:00,21.939
1349,9/2/2020 18:00,21.987
1350,9/2/2020 19:00,21.461
1351,9/2/2020 20:00,21.318
1352,9/2/2020 21:00,21.103
1353,9/2/2020 22:00,21.056
1354,9/2/2020 23:00,20.889
1355,9/3/2020 0:00,20.817
1356,9/3/2020 1:00,20.746
1357,9/3/2020 2:00,20.65
1358,9/3/2020 3:00,20.436
1359,9/3/2020 4:00,19.841
1360,9/3/2020 5:00,19.508
1361,9/3/2020 6:00,18.842
1362,9/3/2020 7:00,18.557
1363,9/3/2020 8:00,18.557
1364,9/3/2020 9:00,19.175
1365,9/3/2020 10:00,19.555
1366,9/3/2020 11:00,19.793
1367,9/3/2020 12:00,19.96
1368,9/3/2020 13:00,20.055
1369,9/3/2020 14:00,20.246
1370,9/3/2020 15:00,20.317
1371,9/3/2020 16:00,20.412
1372,9/3/2020 17:00,20.579
1373,9/3/2020 18:00,20.579
1374,9/3/2020 19:00,20.293
1375,9/3/2020 20:00,20.031
1376,9/3/2020 21:00,19.865
1377,9/3/2020 22:00,19.865
1378,9/3/2020 23:00,19.865
1379,9/4/2020 0:00,19.888
1380,9/4/2020 1:00,19.865
1381,9/4/2020 2:00,19.817
1382,9/4/2020 3:00,19.674
1383,9/4/2020 4:00,19.46
1384,9/4/2020 5:00,19.246
1385,9/4/2020 6:00,18.533
1386,9/4/2020 7:00,17.915
1387,9/4/2020 8:00,17.534
1388,9/4/2020 9:00,18.057
1389,9/4/2020 10:00,19.341
1390,9/4/2020 11:00,19.841
1391,9/4/2020 12:00,20.222
1392,9/4/2020 13:00,20.388
1393,9/4/2020 14:00,20.722
1394,9/4/2020 15:00,21.079
1395,9/4/2020 16:00,21.223
1396,9/4/2020 17:00,21.223
1397,9/4/2020 18:00,21.246
1398,9/4/2020 19:00,21.151
1399,9/4/2020 20:00,21.079
1400,9/4/2020 21:00,20.317
1401,9/4/2020 22:00,20.341
1402,9/4/2020 23:00,20.436
1403,9/5/2020 0:00,20.555
1404,9/5/2020 1:00,20.412
1405,9/5/2020 2:00,20.341
1406,9/5/2020 3:00,20.198
1407,9/5/2020 4:00,20.103
1408,9/5/2020 5:00,19.436
1409,9/5/2020 6:00,18.842
1410,9/5/2020 7:00,17.867
1411,9/5/2020 8:00,17.32
1412,9/5/2020 9:00,17.701
1413,9/5/2020 10:00,19.984
1414,9/5/2020 11:00,20.293
1415,9/5/2020 12:00,20.698
1416,9/5/2020 13:00,20.913
1417,9/5/2020 14:00,21.056
1418,9/5/2020 15:00,21.27
1419,9/5/2020 16:00,21.557
1420,9/5/2020 17:00,22.513
1421,9/5/2020 18:00,22.585
1422,9/5/2020 19:00,22.992
1423,9/5/2020 20:00,22.465
1424,9/5/2020 21:00,21.987
1425,9/5/2020 22:00,21.581
1426,9/5/2020 23:00,21.151
1427,9/6/2020 0:00,21.175
1428,9/6/2020 1:00,21.008
1429,9/6/2020 2:00,20.793
1430,9/6/2020 3:00,20.674
1431,9/6/2020 4:00,20.746
1432,9/6/2020 5:00,20.77
1433,9/6/2020 6:00,20.412
1434,9/6/2020 7:00,20.007
1435,9/6/2020 8:00,19.603
1436,9/6/2020 9:00,19.746
1437,9/6/2020 10:00,20.913
1438,9/6/2020 11:00,21.294
1439,9/6/2020 12:00,21.533
1440,9/6/2020 13:00,21.557
1441,9/6/2020 14:00,21.724
1442,9/6/2020 15:00,21.819
1443,9/6/2020 16:00,22.058
1444,9/6/2020 17:00,22.776
1445,9/6/2020 18:00,23.352
1446,9/6/2020 19:00,23.328
1447,9/6/2020 20:00,23.665
1448,9/6/2020 21:00,23.954
1449,9/6/2020 22:00,23.497
1450,9/6/2020 23:00,22.202
1451,9/7/2020 0:00,21.843
1452,9/7/2020 1:00,21.724
1453,9/7/2020 2:00,21.581
1454,9/7/2020 3:00,21.509
1455,9/7/2020 4:00,21.413
1456,9/7/2020 5:00,21.413
1457,9/7/2020 6:00,21.39
1458,9/7/2020 7:00,21.127
1459,9/7/2020 8:00,20.77
1460,9/7/2020 9:00,20.436
1461,9/7/2020 10:00,21.318
1462,9/7/2020 11:00,21.939
1463,9/7/2020 12:00,22.058
1464,9/7/2020 13:00,22.034
1465,9/7/2020 14:00,22.106
1466,9/7/2020 15:00,22.154
1467,9/7/2020 16:00,22.321
1468,9/7/2020 17:00,22.417
1469,9/7/2020 18:00,22.92
1470,9/7/2020 19:00,23.352
1471,9/7/2020 20:00,23.184
1472,9/7/2020 21:00,23.617
1473,9/7/2020 22:00,22.705
1474,9/7/2020 23:00,22.393
1475,9/8/2020 0:00,22.13
1476,9/8/2020 1:00,21.867
1477,9/8/2020 2:00,21.676
1478,9/8/2020 3:00,21.461
1479,9/8/2020 4:00,21.413
1480,9/8/2020 5:00,21.27
1481,9/8/2020 6:00,21.199
1482,9/8/2020 7:00,21.032
1483,9/8/2020 8:00,20.65
1484,9/8/2020 9:00,20.603
1485,9/8/2020 10:00,20.793
1486,9/8/2020 11:00,20.984
1487,9/8/2020 12:00,21.27
1488,9/8/2020 13:00,21.581
1489,9/8/2020 14:00,21.652
1490,9/8/2020 15:00,21.557
1491,9/8/2020 16:00,21.485
1492,9/8/2020 17:00,21.461
1493,9/8/2020 18:00,21.485
1494,9/8/2020 19:00,21.461
1495,9/8/2020 20:00,21.509
1496,9/8/2020 21:00,21.39
1497,9/8/2020 22:00,21.294
1498,9/8/2020 23:00,21.103
1499,9/9/2020 0:00,20.722
1500,9/9/2020 1:00,20.388
1501,9/9/2020 2:00,20.674
1502,9/9/2020 3:00,20.746
1503,9/9/2020 4:00,20.698
1504,9/9/2020 5:00,20.65
1505,9/9/2020 6:00,20.46
1506,9/9/2020 7:00,20.579
1507,9/9/2020 8:00,20.198
1508,9/9/2020 9:00,19.912
1509,9/9/2020 10:00,19.603
1510,9/9/2020 11:00,19.627
1511,9/9/2020 12:00,19.793
1512,9/9/2020 13:00,19.96
1513,9/9/2020 14:00,20.103
1514,9/9/2020 15:00,20.388
1515,9/9/2020 16:00,20.531
1516,9/9/2020 17:00,20.317
1517,9/9/2020 18:00,20.412
1518,9/9/2020 19:00,20.126
1519,9/9/2020 20:00,20.103
1520,9/9/2020 21:00,19.912
1521,9/9/2020 22:00,19.46
1522,9/9/2020 23:00,19.222
1523,9/10/2020 0:00,18.652
1524,9/10/2020 1:00,18.152
1525,9/10/2020 2:00,18.747
1526,9/10/2020 3:00,18.747
1527,9/10/2020 4:00,19.389
1528,9/10/2020 5:00,19.27
1529,9/10/2020 6:00,18.485
1530,9/10/2020 7:00,18.533
1531,9/10/2020 8:00,18.675
1532,9/10/2020 9:00,19.484
1533,9/10/2020 10:00,19.27
1534,9/10/2020 11:00,19.199
1535,9/10/2020 12:00,19.294
1536,9/10/2020 13:00,19.555
1537,9/10/2020 14:00,19.651
1538,9/10/2020 15:00,20.007
1539,9/10/2020 16:00,20.103
1540,9/10/2020 17:00,20.174
1541,9/10/2020 18:00,20.15
1542,9/10/2020 19:00,20.031
1543,9/10/2020 20:00,19.793
1544,9/10/2020 21:00,19.413
1545,9/10/2020 22:00,19.103
1546,9/10/2020 23:00,18.889
1547,9/11/2020 0:00,18.509
1548,9/11/2020 1:00,18.176
1549,9/11/2020 2:00,17.772
1550,9/11/2020 3:00,17.51
1551,9/11/2020 4:00,18.461
1552,9/11/2020 5:00,18.628
1553,9/11/2020 6:00,18.818
1554,9/11/2020 7:00,18.747
1555,9/11/2020 8:00,18.961
1556,9/11/2020 9:00,18.866
1557,9/11/2020 10:00,18.509
1558,9/11/2020 11:00,18.961
1559,9/11/2020 12:00,19.436
1560,9/11/2020 13:00,20.126
1561,9/11/2020 14:00,20.293
1562,9/11/2020 15:00,20.412
1563,9/11/2020 16:00,20.46
1564,9/11/2020 17:00,20.412
1565,9/11/2020 18:00,20.412
1566,9/11/2020 19:00,20.293
1567,9/11/2020 20:00,20.222
1568,9/11/2020 21:00,20.15
1569,9/11/2020 22:00,20.15
1570,9/11/2020 23:00,20.269
1571,9/12/2020 0:00,20.269
1572,9/12/2020 1:00,20.103
1573,9/12/2020 2:00,19.532
1574,9/12/2020 3:00,18.343
1575,9/12/2020 4:00,17.891
1576,9/12/2020 5:00,18.224
1577,9/12/2020 6:00,19.413
1578,9/12/2020 7:00,19.46
1579,9/12/2020 8:00,19.484
1580,9/12/2020 9:00,19.532
1581,9/12/2020 10:00,19.698
1582,9/12/2020 11:00,19.793
1583,9/12/2020 12:00,20.007
1584,9/12/2020 13:00,20.388
1585,9/12/2020 14:00,20.603
1586,9/12/2020 15:00,20.722
1587,9/12/2020 16:00,20.817
1588,9/12/2020 17:00,20.77
1589,9/12/2020 18:00,20.603
1590,9/12/2020 19:00,20.436
1591,9/12/2020 20:00,20.365
1592,9/12/2020 21:00,20.317
1593,9/12/2020 22:00,20.412
1594,9/12/2020 23:00,20.317
1595,9/13/2020 0:00,20.222
1596,9/13/2020 1:00,20.15
1597,9/13/2020 2:00,19.936
1598,9/13/2020 3:00,19.056
1599,9/13/2020 4:00,17.938
1600,9/13/2020 5:00,17.772
1601,9/13/2020 6:00,19.175
1602,9/13/2020 7:00,19.508
1603,9/13/2020 8:00,19.532
1604,9/13/2020 9:00,19.341
1605,9/13/2020 10:00,19.579
